scenario,polarity-tense,2.5%,25%,50%,75%,97.5%,mean,sd
baker:know,positive-future,-0.41469587038396005,-0.17301478965275008,-0.05371970479338972,0.059631023410170236,0.29763024039083974,-0.056311425446083994,0.1786798616981806
baker:know,negative-past,-0.4197504764098403,-0.012918667618110113,0.19198114712258008,0.400391104477141,0.7938584408161122,0.19164567439965363,0.30887509926389545
baker:know,negative-future,-0.2508014749936902,0.12401213239593978,0.3133035601289702,0.4993411723407799,0.8532155597871028,0.3103109855152678,0.28115255526159766
basketballplayer:hate,positive-past,0.7876422857884909,1.0250372811587,1.1495226916859398,1.27687569944443,1.51649344308613,1.1504117337022424,0.18614490370322392
basketballplayer:hate,positive-future,-0.38848366842861015,-0.15858269181309703,-0.05135740951680012,0.05511422545823996,0.27262923841417197,-0.05308554596570922,0.16641235774820912
basketballplayer:hate,negative-past,-0.18229060684845,0.18859402201322717,0.38273511653218306,0.582132721319805,0.9875129944695311,0.38761122250455615,0.2952839716852881
basketballplayer:hate,negative-future,-0.05546019877263797,0.3006249751902397,0.48842047685924017,0.6773961105269781,1.06052744851452,0.4911476265517467,0.28211173935380696
batter:worry,positive-past,-0.37627144173550203,-0.131381786348374,-0.00376152054160527,0.12399972563221,0.36836370499820204,-0.003877032380565086,0.19057638531138776
batter:worry,positive-future,-0.4226588191728778,-0.1968123095920077,-0.09619336485780705,-0.0009102471575232994,0.20119775127813977,-0.10059704426603107,0.1554572149098394
batter:worry,negative-past,-0.18359741396590806,0.1715282084264738,0.3603644049612876,0.550545411045306,0.9342396582040617,0.36260909249796897,0.2844663818937365
batter:worry,negative-future,-0.45247206400927,-0.09549800741059897,0.0896711527838844,0.2721732583810193,0.6271070581974151,0.08787477221474861,0.2767276231508091
bookkeeper:lie,positive-past,0.735972617096155,0.9602911788233709,1.07663898295866,1.19709256013975,1.42655370082239,1.0789511254967916,0.17588145669789235
bookkeeper:lie,positive-future,-0.3476416041508401,-0.10211047319382005,0.006765146902230068,0.11425578421443205,0.32582199892534114,0.00280684757526856,0.16874969484800817
bookkeeper:lie,negative-past,-0.41506979310254,-0.003814607434655004,0.20645296744061303,0.41608111775328016,0.8216207615244964,0.20568363497015843,0.314525033232186
bookkeeper:lie,negative-future,0.22986611492748787,0.568622109331252,0.7565000330309,0.9444361826127751,1.3182232437341148,0.7595643671421803,0.2778041731740671
boss:tell,positive-past,-0.65529923218953,-0.430672741792288,-0.311771084471346,-0.19384218158382602,0.0360605977699818,-0.3116568274491666,0.17616455535234685
boss:tell,positive-future,-0.10907294827317704,0.07875875292422302,0.18496835216393104,0.3031562746265629,0.5735589810718582,0.19727454577960588,0.17327722503903797
boss:tell,negative-past,-1.1077013759986354,-0.6865191682192611,-0.46521454803749296,-0.2510513516364657,0.15315857494169208,-0.469859301664324,0.322638031517398
boss:tell,negative-future,-0.609405304247698,-0.2409044602524367,-0.04702037783554491,0.14997758473539902,0.5420097284136549,-0.0431552726914368,0.2919985251352397
bouncer:dissuade,positive-past,1.3712425903628302,1.5856303848093798,1.69966408953531,1.81757800219666,2.04819221747148,1.702584001897579,0.17234066967482972
bouncer:dissuade,positive-future,-0.5035072283188802,-0.23194788192312,-0.10689762216080001,0.008634511336569783,0.23054847552363023,-0.11530484872722968,0.1846567595647081
bouncer:dissuade,negative-past,-0.057884665330120155,0.3255487863495301,0.5262670334958597,0.728976081436939,1.1435321519013932,0.5299632656831414,0.3045770873595229
bouncer:dissuade,negative-future,0.17213452340087976,0.54563573846876,0.740739225028213,0.9378281520200801,1.3216805238883473,0.7429776458289338,0.2920700449617847
bricklayer:complain,positive-past,-1.00283050912138,-0.773891875811429,-0.6520658144112099,-0.5316259499042071,-0.30323829343228803,-0.6527382382364201,0.17867635743387453
bricklayer:complain,positive-future,-0.17314884906754996,0.01731764353253007,0.11616065834447398,0.22567639653105898,0.46776257779280883,0.12513792185087935,0.1613152240503646
bricklayer:complain,negative-past,-1.146841175122118,-0.7412367685957804,-0.53704077795657,-0.3307500315574979,0.05634019912170907,-0.5382782410055407,0.3058233150253994
bricklayer:complain,negative-future,-0.9976659124642968,-0.6320638735985391,-0.43945573907343305,-0.24739985068764936,0.13142770555292804,-0.4387856886237734,0.2877577398787586
businesswoman:boast,positive-past,-1.02211906969189,-0.782123878546138,-0.658147542369676,-0.5347750143951571,-0.297848387826123,-0.6584907197756277,0.18475669674055628
businesswoman:boast,positive-future,-0.299574350087065,-0.10190832250363,-0.005873503638379907,0.09945734671831602,0.34082966129704184,0.0023014492868152063,0.1598618598527096
businesswoman:boast,negative-past,-0.2029797033630799,0.16325576264556096,0.354006185347167,0.5527379885966789,0.947172895801435,0.359726180291137,0.29266241228226
businesswoman:boast,negative-future,-0.4509113443702741,-0.09759223717797294,0.08423054544451003,0.2619656196415149,0.607940096853864,0.08314380845019183,0.26961586113919855
chef:love,positive-past,-1.46449541163706,-1.23423919692985,-1.11691295022561,-1.00013597608571,-0.7774853215208181,-1.11735080763745,0.17396873539889463
chef:love,positive-future,-0.29725380084682906,-0.08233330015092688,0.021735768158190227,0.1273388121944199,0.35921072821398026,0.02370865986889274,0.16506443689377015
chef:love,negative-past,-0.5816345462124269,-0.2155921385464471,-0.020958094104368108,0.17908770123952977,0.570802808745141,-0.01643387865813528,0.29279384051183405
chef:love,negative-future,-0.660711940439645,-0.304453633330097,-0.11150592980100016,0.07978618760518974,0.46421980171298594,-0.10992776278355101,0.28604007225537825
chemist:lie,positive-past,-0.289770678423952,-0.0305067975764858,0.102389755521133,0.23343915675740398,0.485484606294561,0.10086080298368905,0.19714473321462306
chemist:lie,positive-future,-0.24184682188245904,-0.028731778351290038,0.0679272627996025,0.1666653106935597,0.39359335813488777,0.07013577719687407,0.15774628817832392
chemist:lie,negative-past,-1.015142235875873,-0.650871869097203,-0.45895714205757204,-0.26656481218510336,0.10105802406226694,-0.4582965855766271,0.28677274604843866
chemist:lie,negative-future,-0.846048976751899,-0.4960700641742881,-0.310091094639436,-0.126839020987628,0.2267656890736455,-0.31157413125391203,0.27483064475586516
child:apologize,positive-past,0.3840589975646961,0.62300448957623,0.7449376519740981,0.87033446564009,1.1110260313996998,0.7464029270591898,0.18525961702944993
child:apologize,positive-future,-0.32716151008162897,-0.10682287128382206,-0.007294798582495043,0.0921597820425929,0.3172799276093289,-0.0072764219348811585,0.15970405244753816
child:apologize,negative-past,-0.3925750848008438,-0.00908910932363216,0.19013897236760108,0.3878707595992861,0.7783337278353131,0.19040008418316245,0.29672449518176397
child:apologize,negative-future,-0.15444501454312975,0.20619967021919805,0.39090967106974495,0.5804978891868899,0.9567096495976171,0.39484375115734527,0.281945556934366
clerk:apologize,positive-past,-0.6588241351978139,-0.43247937770168104,-0.31033759687630896,-0.19059715425408102,0.040498637125506005,-0.31075751990948813,0.17923552887537036
clerk:apologize,positive-future,-0.220837417954192,-0.033086090929456025,0.058491216961229,0.15980729657693593,0.3959472442411691,0.06737173477662328,0.15384855539625458
clerk:apologize,negative-past,-0.616563418244986,-0.239932991223959,-0.043383917913491464,0.15292301832454502,0.5400272397639726,-0.042593027000212655,0.29437055906650056
